#Table1
specobjid,objid8,ra,dec,spiral,elliptical,uncertain
300665329883834368,1237650796220711070,147.7283,0.1358611,0,0,1
300665604761741312,1237651800696291634,147.9247,-0.2389444,0,0,1
300666429395462144,1237648721216667824,147.863,-0.1684167,1,0,0
300666979151276032,1237650796220711125,147.7878,0.009861111,1,0,0
300667254029182976,1237651800696291624,147.9035,-0.3177778,0,0,1
300667528907089920,1237650796220711045,147.6933,0.1305,1,0,0
300668353540810752,1237648721216667817,147.8578,-0.04391667,0,0,1
300668628418717696,1237651800696291621,147.8996,-0.21525,1,0,0
300668903296624640,1237650796220711128,147.7935,0.12325,0,0,1
300669178174531584,1237650796220711085,147.7399,0.1597222,0,0,1
300669453052438528,1237648721216733449,148.0776,-0.1274444,0,0,1
300669727930345472,1237650796220711149,147.8105,0.0465,0,0,1
300670002808252416,1237650796220711092,147.7487,0.1158333,0,0,1
300670277686159360,1237650796220711116,147.7758,0.05413889,0,0,1
300671102319880192,1237648720142860497,147.7552,-0.8680556,0,0,1
300671377197787136,1237648720142926003,147.8705,-0.9582222,0,0,1
300671652075694080,1237648720142860587,147.7086,-0.8877222,0,1,0
300672476709414912,1237650795146969334,147.7972,-0.7793611,0,0,1
300673576221042688,1237648720142925946,147.8075,-0.8846111,1,0,0
300673851098949632,1237650795146969395,147.7221,-0.691,1,0,0
300674125976856576,1237650795146969196,147.8092,-0.7284722,1,0,0
300674400854763520,1237650795146969287,147.7401,-0.7433889,0,0,1
300675225488484352,1237650795146969277,147.733,-0.7203056,0,0,1
300676325000112128,1237651800696225921,147.6457,-0.2766667,0,0,1
300676599878019072,1237648720679796935,147.83,-0.4415,1,0,0
300677149633832960,1237648720679862442,147.9663,-0.5001389,0,0,1
300677424511739904,1237648720679796926,147.8063,-0.4812222,0,0,1
300677699389646848,1237648720679796790,147.8793,-0.5088333,0,0,1
300678249145460736,1237648720679796961,147.8693,-0.5626944,1,0,0
300678798901274624,1237650795683905713,147.8548,-0.3690278,1,0,0
300679073779181568,1237651800696225983,147.7359,-0.3180278,0,0,1
300679623534995456,1237648721216536862,147.6344,-0.09822223,0,0,1
300679898412902400,1237648720679796988,147.9104,-0.5761389,0,0,1
300680173290809344,1237648720679862653,148.0332,-0.5622778,0,0,1
300680723046623232,1237650795683774652,147.6297,-0.28925,0,0,1
300682372314064896,1237650795146838164,147.4015,-0.8331111,0,0,1
300682922069878784,1237648720142729338,147.4311,-0.8672778,1,0,0
300683196947785728,1237648720142729437,147.4864,-0.9751667,1,0,0
300683471825692672,1237648720142729396,147.4081,-0.8870278,0,1,0
300684571337320448,1237648720142729442,147.4937,-0.8831389,0,0,1
300685395971041280,1237648720142794821,147.6205,-0.9148611,0,0,1
300685670848948224,1237650795146903596,147.6071,-0.7542778,0,0,1
300685945726855168,1237648720142794854,147.5233,-0.8495278,0,0,1
300686495482669056,1237650795146838212,147.4744,-0.8083056,0,0,1
300686770360576000,1237648720142729411,147.4283,-0.8400556,0,0,1
300687594994296832,1237650795683709140,147.4372,-0.3420833,1,0,0
300688144750110720,1237650796220579965,147.4391,0.04683333,0,0,1
300688694505924608,1237650795683709176,147.4701,-0.3513333,0,1,0
300688969383831552,1237650795683774621,147.5678,-0.2813889,0,0,1
300690068895459328,1237650795683709164,147.4603,-0.3010278,0,0,1
300691718162900992,1237648721216471235,147.4777,-0.1652222,1,0,0
300691993040807936,1237650795683709186,147.4905,-0.3163333,0,0,1
300692817674528768,1237648720142598466,147.1767,-0.9528334,0,0,1
300693642308249600,1237648720142663798,147.2049,-0.8874444,0,1,0
300693917186156544,1237648720142598523,147.1655,-0.8913056,0,0,1
300695566453598208,1237648720142663815,147.2299,-0.8983333,1,0,0
300696391087319040,1237648720142598416,147.0778,-0.8730278,1,0,0
300696665965225984,1237650795146772593,147.2722,-0.6756945,0,0,1
300697215721039872,1237648720679338141,146.8813,-0.5141667,0,0,1
300697765476853760,1237648720142663801,147.222,-0.8654444,0,0,1
300698315232667648,1237648720679600281,147.3999,-0.5569444,0,0,1
300698864988481536,1237648720679534863,147.3419,-0.5402778,0,0,1
300699139866388480,1237650795683643629,147.3629,-0.3278889,1,0,0
300699414744295424,1237650795683578072,147.2207,-0.2931389,0,1,0
300700239378016256,1237650795683709119,147.3915,-0.2498056,0,0,1
300700514255923200,1237650795683447062,146.8261,-0.3375278,1,0,0
300701613767550976,1237650796220579942,147.4054,0.1113333,0,0,1
300701888645457920,1237650796220514453,147.2941,0.1465,0,0,1
300702163523364864,1237650795683381471,146.7297,-0.2596667,0,1,0
300702713279178752,1237650796220580024,147.4977,0.1042222,0,0,1
300702988157085696,1237650796220514540,147.389,0.09016667,0,0,1
300703263034992640,1237650795683643639,147.3789,-0.3850555,0,0,1
300706561569875968,1237650797294190819,147.1674,0.9439445,0,0,1
300706836447782912,1237651752385380607,147.3135,0.8971667,0,1,0
300707386203596800,1237648722290147714,147.3184,0.8216389,0,1,0
300707935959410688,1237651752385380650,147.2018,0.9204444,0,0,1
300708760593131520,1237650797294125131,147.0495,1.005,0,0,1
300709035471038464,1237650796757451115,147.4317,0.4563056,1,0,0
300710134982666240,1237650796757319855,147.1655,0.4338056,0,0,1
300710959616387072,1237648722289951090,146.7729,0.7011389,0,0,1
300712883761735680,1237648721753342110,147.3727,0.2425833,1,0,0
300713708395456512,1237648721753276568,147.3093,0.3442778,0,0,1
300714533029177344,1237650797294256244,147.3668,0.9683611,0,0,1
300715907418712064,1237651752922317033,147.4832,1.185,0,0,1
300716182296619008,1237648722290278708,147.5148,0.8343334,0,0,1
300716732052432896,1237648722827149457,147.5114,1.100611,1,0,0
300717281808246784,1237651752385446012,147.4224,0.8555833,0,0,1
300718106441967616,1237648722290278687,147.6426,0.7801111,1,0,0
300719755709409280,1237648722290213005,147.4501,0.7580833,1,0,0
300720030587316224,1237651801769902317,147.539,0.5975834,1,0,0
300720305465223168,1237648722290278413,147.5131,0.719,0,0,1
300720580343130112,1237651801769902108,147.5522,0.5396389,0,0,1
300721404976850944,1237651801769902080,147.5258,0.51225,0,0,1
300721954732664832,1237648722290278713,147.5477,0.6676667,0,0,1
300722779366385664,1237651801769902301,147.525,0.5388055,0,0,1
300723054244292608,1237648721753342172,147.471,0.3150278,1,0,0
300723329122199552,1237651801769902259,147.5022,0.5413889,0,0,1
300724428633827328,1237651801769902260,147.4909,0.531,0,0,1
300724703511734272,1237648722290278627,147.5686,0.7060834,0,1,0
300725253267548160,1237651801769836544,147.4562,0.5126666,0,0,1
300725528145455104,1237651752922448014,147.692,1.1795,0,0,1
300726077901268992,1237651752385642628,147.8556,0.9321111,0,0,1
300726627657082880,1237651752922382529,147.6272,1.2205,0,0,1
300728551802431488,1237651752385642693,147.8159,0.846,0,0,1
300728826680338432,1237651752385577215,147.7899,0.9161667,0,0,1
300730201069873152,1237651752385642761,147.8355,0.8996944,0,0,1
300730750825687040,1237648722290344109,147.7005,0.8295556,0,0,1
300732125215221760,1237648722290278662,147.6192,0.7470555,1,0,0
300732949848942592,1237651801769967819,147.74,0.6156667,0,1,0
300733224726849536,1237648722290344082,147.671,0.6672778,0,0,1
300733499604756480,1237648722290278439,147.591,0.7364166,1,0,0
300734049360570368,1237651801769967807,147.7224,0.6022778,0,0,1
300734324238477312,1237650796757516592,147.6578,0.4254445,0,0,1
300734599116384256,1237648721753538850,147.8952,0.2556389,0,1,0
300734873994291200,1237650796757647516,147.8656,0.5020278,1,0,0
300735148872198144,1237648722290344133,147.729,0.7696944,0,0,1
300735698628012032,1237648721753473275,147.7793,0.2263056,0,0,1
300736248383825920,1237648721753538824,147.8646,0.2558889,1,0,0
300736523261732864,1237650797294518398,147.9108,1.031972,0,0,1
300738172529174528,1237648722827280613,147.8275,1.132306,1,0,0
300738447407081472,1237648722827280442,147.8959,1.112056,0,1,0
300738722284988416,1237651752922579217,147.9374,1.21,0,0,1
300739272040802304,1237650797294583854,147.9945,0.9846944,0,0,1
300739821796616192,1237648722290475146,147.9684,0.7644445,1,0,0
300740646430337024,1237651752385708149,147.9933,0.9363889,0,0,1
300740921308243968,1237648722827280657,147.8926,1.138833,0,0,1
300741471064057856,1237651752385708153,148.0144,0.8711944,0,1,0
300741745941964800,1237650797294518543,147.9312,0.9521111,0,0,1
300742020819871744,1237648722290475152,147.9753,0.714,0,0,1
300742295697778688,1237648721753604290,148.0063,0.3488611,0,0,1
300742570575685632,1237650796757647663,147.928,0.49425,0,0,1
300742845453592576,1237651801770098844,147.9513,0.6052222,1,0,0
300743120331499520,1237648721753669653,148.1345,0.2358056,0,0,1
300743395209406464,1237651801233293573,148.131,0.2018333,0,0,1
300743670087313408,1237648721753538898,147.9453,0.3304722,1,0,0
300743944965220352,1237650796757713015,147.9977,0.4543056,0,0,1
300744494721034240,1237648722290409664,147.8974,0.6758889,0,0,1
300744769598941184,1237651801770098911,148.0688,0.5476111,0,0,1
300745044476848128,1237648721753604388,147.9492,0.2902222,1,0,0
300745594232662016,1237650796757647434,147.8972,0.43475,0,0,1
300745869110568960,1237650796220842186,148.0828,0.2036667,1,0,0
300746143988475904,1237648721753538870,147.9054,0.4121111,0,0,1
300746693744289792,1237648722290475142,147.9647,0.6583334,0,0,1
300747243500103680,1237648721753538747,147.9348,0.2684167,1,0,0
300747793255917568,1237651801770164478,148.2368,0.6110556,1,0,0
300748068133824512,1237650796757778527,148.2473,0.5028889,0,0,1
300748343011731456,1237648722290606343,148.3178,0.6666945,0,0,1
300748617889638400,1237648722290540656,148.1881,0.7516111,0,0,1
300748892767545344,1237651801770229959,148.2903,0.5834722,1,0,0
300749717401266176,1237648721753669817,148.1568,0.3088333,0,0,1
300749992279173120,1237651801770229917,148.2385,0.5495555,0,0,1
300750267157080064,1237651801770164434,148.182,0.53725,1,0,0
300750542034987008,1237651801770164404,148.1675,0.5304167,0,1,0
300751091790800896,1237651801233359003,148.2932,0.2039722,0,0,1
300751366668707840,1237648721753735313,148.2522,0.2408611,0,0,1
300751641546614784,1237648721753735354,148.3069,0.3899444,0,0,1
300751916424521728,1237648721753669945,148.2334,0.3577222,0,1,0
300752191302428672,1237648721753735318,148.2558,0.2963889,0,0,1
300752466180335616,1237648722290606332,148.3119,0.6499444,1,0,0
300752741058242560,1237648722290606324,148.308,0.6285278,1,0,0
300753290814056448,1237648722290671769,148.4356,0.7541944,0,0,1
300753565691963392,1237651801770295447,148.4138,0.5953056,0,0,1
300754665203591168,1237648722290671761,148.4297,0.6665,0,0,1
300754940081498112,1237648722290606136,148.3342,0.6976944,1,0,0
300755214959405056,1237651801770295462,148.4294,0.5713611,0,0,1
300755489837312000,1237651801770295403,148.3952,0.5962778,1,0,0
300755764715218944,1237648722290671732,148.4029,0.7551111,0,0,1
300756039593125888,1237650796757844174,148.3768,0.4486389,0,1,0
300756314471032832,1237651801770229999,148.341,0.5298333,0,0,1
300756589348939776,1237650796757844130,148.3549,0.4869722,1,0,0
300757139104753664,1237651801770295432,148.41,0.6153055,0,0,1
300757413982660608,1237650796757844249,148.41,0.4251944,0,0,1
300758238616381440,1237650796757909634,148.4437,0.4943611,0,0,1
300760437639636992,1237648722827411667,148.1613,1.103194,0,0,1
300761262273357824,1237651752385708321,148.0749,0.8894722,0,0,1
300762086907078656,1237650797294583987,148.1379,0.9841111,0,0,1
300762636662892544,1237651752385708176,148.0547,0.9245,1,0,0
300762911540799488,1237651752385708168,148.0355,0.9296111,0,0,1
300763736174520320,1237650797294583880,148.0356,0.9731389,1,0,0
300764011052427264,1237648722290671857,148.5247,0.6505278,1,0,0
300764285930334208,1237651801770361023,148.5624,0.5645556,0,0,1
300764560808241152,1237651801770295502,148.4669,0.5613334,0,0,1
300764835686148096,1237651801770361001,148.5425,0.6054444,1,0,0
300765110564055040,1237654670808711220,148.6106,0.4762778,0,0,1
300765935197775872,1237648722290737341,148.5589,0.6383055,1,0,0
300766210075682816,1237650796757909697,148.5059,0.4975833,0,0,1
300766759831496704,1237651801770361119,148.6082,0.6064166,0,0,1
300767309587310592,1237648721753800935,148.5352,0.3316389,0,0,1
300767584465217536,1237651801233424555,148.4526,0.2049722,0,0,1
300767859343124480,1237648722290671841,148.51,0.7272778,0,0,1
300768683976845312,1237648721753800919,148.5092,0.23925,0,0,1
300768958854752256,1237648721753866336,148.5592,0.2554167,0,0,1
300769233732659200,1237648721753866380,148.6193,0.2545833,1,0,0
300769508610566144,1237648722827477226,148.3484,1.086389,0,0,1
300771157878007808,1237651752385839379,148.326,0.8894167,0,0,1
300771432755914752,1237651752385904769,148.4175,0.9180833,0,0,1
300771707633821696,1237650797294715116,148.3015,0.9718889,0,0,1
300771982511728640,1237651752385839394,148.3533,0.91225,0,0,1
300772257389635584,1237648722290606311,148.2853,0.7705556,0,0,1
300772807145449472,1237648722290606358,148.3486,0.7715833,0,0,1
300773082023356416,1237648722290737336,148.5517,0.8053055,0,0,1
300773631779170304,1237651752385839369,148.2993,0.8574722,0,0,1
300774456412891136,1237648722290671783,148.4405,0.78675,1,0,0
300774731290798080,1237651752385839180,148.3286,0.9446945,0,0,1
300775006168705024,1237654670808842500,148.8559,0.4546389,0,0,1
300775555924518912,1237651801770492096,148.8548,0.5413055,0,0,1
300775830802425856,1237651801770426430,148.8171,0.5629722,1,0,0
300776930314053632,1237648721753866294,148.662,0.2265278,0,0,1
300777205191960576,1237651801770426528,148.8105,0.6129444,0,0,1
300777480069867520,1237648722290868398,148.86,0.7486111,1,0,0
300777754947774464,1237648721753997510,148.8796,0.3548611,0,1,0
300778029825681408,1237648721753931984,148.7817,0.2773611,1,0,0
300778579581495296,1237651801770492286,148.901,0.6062778,0,0,1
300779129337309184,1237648721753932015,148.8111,0.2800833,0,0,1
300779953971030016,1237654670808776857,148.7325,0.4410278,0,1,0
300780228848936960,1237654670808776907,148.8053,0.4884444,0,0,1
300781053482657792,1237653663647662234,148.7575,0.9695,1,0,0
300781328360564736,1237653663647727721,148.7816,1.016583,0,1,0
300782152994285568,1237653663647662207,148.7045,1.00975,1,0,0
300782977628006400,1237648722290737224,148.6008,0.8237222,0,1,0
300783252505913344,1237648722290802828,148.7619,0.7575,1,0,0
300784077139634176,1237648722827608270,148.6665,1.097306,0,0,1
300784352017541120,1237648722290671873,148.5405,0.7685,1,0,0
300785451529168896,1237648722290868466,148.9469,0.7731389,0,0,1
300785726407075840,1237648722827608286,148.6924,1.075972,0,0,1
300786001284982784,1237648721753997542,148.9247,0.2225556,0,0,1
300786551040796672,1237648721753997595,148.9754,0.3329445,1,0,0
300786825918703616,1237648721754062893,149.041,0.3258611,0,0,1
300787100796610560,1237651801770492055,148.9485,0.5559444,0,0,1
300787375674517504,1237654670808907915,149.0602,0.5094166,0,0,1
300787925430331392,1237648722290868490,148.9617,0.6872778,1,0,0
300788200308238336,1237648722290933876,149.005,0.665,1,0,0
300788750064052224,1237651801770557613,149.0741,0.5746667,0,0,1
300789024941959168,1237648721754062946,149.1152,0.3055278,0,0,1
300789299819866112,1237648721754063090,149.1097,0.3350278,0,0,1
300789849575680000,1237648721754063030,149.0324,0.2881389,0,0,1
300790124453586944,1237651801770492184,148.9494,0.5308055,1,0,0
300790399331493888,1237648721754128491,149.1849,0.2421111,0,0,1
300790674209400832,1237654670808907883,149.0091,0.4401945,1,0,0
300790949087307776,1237651801233752176,149.1945,0.2027222,0,1,0
300791223965214720,1237648721753997600,148.9824,0.2298611,1,0,0
301742027064764416,1237651800160469245,150.2292,-0.7278333,0,0,1
301742301942671360,1237651800160469283,150.2724,-0.7246111,0,0,1
301742851698485248,1237648720143843470,149.999,-0.8691667,0,1,0
301743126576392192,1237651800160469257,150.2478,-0.7384444,1,0,0
301743676332206080,1237648720680714471,150.0169,-0.5880556,0,0,1
301743951210113024,1237648720143909041,150.185,-0.8990833,1,0,0
301744500965926912,1237648720680779923,150.0977,-0.4450278,0,0,1
301744775843833856,1237648720680779989,150.1908,-0.61475,0,1,0
301745050721740800,1237648720680845525,150.2685,-0.5423055,0,0,1
301745325599647744,1237651800160534607,150.3463,-0.6346111,1,0,0
301745600477554688,1237648720680779853,150.1397,-0.5676389,0,0,1
301746425111275520,1237648720680910948,150.3727,-0.5456111,0,0,1
301746974867089408,1237654669735756040,150.4487,-0.3854167,0,0,1
301747249744996352,1237648720680910946,150.3726,-0.4416389,0,0,1
301747799500810240,1237648721217781931,150.3777,-0.1301389,0,0,1
301748349256624128,1237648721217781947,150.3823,-0.1860833,0,0,1
301748899012438016,1237651800697471092,150.5138,-0.2138333,0,0,1
301749173890344960,1237648721217781969,150.4017,-0.1638611,0,0,1
301749448768251904,1237651800697405602,150.3721,-0.2149722,0,0,1
301749723646158848,1237648721217782065,150.4235,-0.1736111,0,0,1
301750273401972736,1237648721217782054,150.4903,-0.1171111,0,0,1
301750548279879680,1237648721217782018,150.448,-0.1613333,1,0,0
301750823157786624,1237651800697405595,150.3668,-0.3015,0,0,1
301751647791507456,1237648721217781869,150.4706,-0.1251667,0,1,0
301752197547321344,1237651800697405703,150.4562,-0.3086389,0,1,0
301752747303135232,1237648720143777968,149.7943,-0.8594444,0,0,1
301753571936856064,1237651800160338180,149.9173,-0.7434722,0,0,1
301754121692669952,1237654669198688303,149.9156,-0.7848055,1,0,0
301755770960111616,1237654669198557426,149.698,-0.7551666,0,0,1
301756595593832448,1237651800160272480,149.806,-0.6433889,0,1,0
